class,detections,files,jpg_files,jpg_size,aspect_ratio,max_areas,bbox_area,bbox_centroid,bbox_x1,bbox_y1,bbox_x2,bbox_y2,times,hours
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756488006613_area_87_56.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756488006613_area_87_56.jpg,"[1920, 1080]",1.7777777777777777,87.0,[168.00048],"[(513.00096, 219.00024000000002)]",[507.00095999999996],[212.00022],[519.00096],[226.00026000000003],2025-08-29 13:20:06.613000-04:00,13
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756488793622_area_43_13.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756488793622_area_43_13.jpg,"[1920, 1080]",1.7777777777777777,43.0,[87.99260014080001],"[(199.49952, 422.00028000000003)]",[193.99967999999998],[418.00050000000005],[204.99936],[426.00006],2025-08-29 13:33:13.622000-04:00,13
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756489796787_area_92_181.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756489796787_area_92_181.jpg,"[1920, 1080]",1.7777777777777777,92.0,[271.998279936],"[(841.49952, 745.0002)]",[832.99968],[737.0001],[849.9993599999999],[753.0002999999999],2025-08-29 13:49:56.787000-04:00,13
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756489915264_area_109_189.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756489915264_area_109_189.jpg,"[1920, 1080]",1.7777777777777777,109.0,[151.99419985920002],"[(653.5007999999999, 186.99984)]",[644.0006399999999],[183.00006000000002],[663.00096],[190.99962],2025-08-29 13:51:55.264000-04:00,13
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756490333651_area_107_207.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756490333651_area_107_207.jpg,"[1920, 1080]",1.7777777777777777,107.0,[194.98692003840003],"[(649.49952, 465.50052)]",[642.0],[459.00054],[656.9990399999999],[472.0005],2025-08-29 13:58:53.651000-04:00,13
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756490333863_area_84_208.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756490333863_area_84_208.jpg,"[1920, 1080]",1.7777777777777777,84.0,[237.99619998720001],"[(797.5008, 536.99976)]",[789.0009600000001],[529.9997400000001],[806.00064],[543.99978],2025-08-29 13:58:53.863000-04:00,13
negative,0,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\negative_1756490499054_area_0_9.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\negative_1756490499054_area_0_9.jpg,"[1920, 1080]",1.7777777777777777,0.0,[],[],[],[],[],[],2025-08-29 14:01:39.054000-04:00,14
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\labels\detect_1756929706145_area_445_2.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\images\detect_1756929706145_area_445_2.jpg,"[1920, 1080]",1.7777777777777777,445.0,[900.0025198847999],"[(673.4995200000001, 344.00052)]",[660.99936],[326.0007],[685.9996800000001],[362.00034],2025-09-03 16:01:46.145000-04:00,16
bird,3,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756931382027_area_497_99.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756931382027_area_497_99.jpg,"[1920, 1080]",1.7777777777777777,497.0,"[899.0142400512001, 837.00864, 1121.9951996928003]","[(884.49984, 59.500440000000005), (993.50016, 59.500440000000005), (1088.00064, 85.50036)]","[868.9996799999999, 978.0, 1071.00096]","[45.00036, 46.000440000000005, 69.00012]","[900.0, 1009.0003200000001, 1105.0003199999999]","[74.00052000000001, 73.00044, 102.0006]",2025-09-03 16:29:42.027000-04:00,16
bird,3,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756931382181_area_585_102.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756931382181_area_585_102.jpg,"[1920, 1080]",1.7777777777777777,585.0,"[278.9917198848, 671.9779201535999, 1353.0406800383998]","[(537.5001599999999, 49.49964), (636.0, 65.99988), (695.5008, 87.50052)]","[521.9999999999999, 622.00032, 679.00032]","[44.99982, 54.00000000000001, 67.00049999999999]","[553.00032, 649.99968, 712.0012800000001]","[53.99946, 77.99976000000001, 108.00054]",2025-09-03 16:29:42.181000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932085834_area_341_135.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932085834_area_341_135.jpg,"[1920, 1080]",1.7777777777777777,341.0,[1290.0199200768002],"[(1058.49984, 451.00043999999997)]",[1036.99968],[436.00032],[1080.0],[466.00055999999995],2025-09-03 16:41:25.834000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932085943_area_361_136.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932085943_area_361_136.jpg,"[1920, 1080]",1.7777777777777777,361.0,[1300.0126399488001],"[(1143.9993599999998, 410.0004)]",[1118.9990399999997],[397.00044],[1168.99968],[423.00036],2025-09-03 16:41:25.943000-04:00,16
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932086095_area_335_138.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932086095_area_335_138.jpg,"[1920, 1080]",1.7777777777777777,335.0,"[1064.0209600512, 726.007919616]","[(756.0, 382.00032000000004), (1245.50016, 380.00016)]","[736.99968, 1228.9996800000001]","[368.00028000000003, 369.00036]","[775.00032, 1262.00064]","[396.00036000000006, 390.99996]",2025-09-03 16:41:26.095000-04:00,16
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932086248_area_328_140.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932086248_area_328_140.jpg,"[1920, 1080]",1.7777777777777777,328.0,"[832.0140799488003, 588.00168]","[(1425.0009599999998, 317.99951999999996), (868.99968, 316.00043999999997)]","[1409.0006399999997, 847.99968]","[304.99956, 309.00041999999996]","[1441.00128, 889.99968]","[330.99947999999995, 323.00046]",2025-09-03 16:41:26.248000-04:00,16
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932086377_area_343_142.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932086377_area_343_142.jpg,"[1920, 1080]",1.7777777777777777,343.0,"[561.0255602688, 700.0117998336]","[(1588.50048, 255.49992), (964.50048, 262.00044)]","[1572.0, 947.0006400000001]","[246.99978000000002, 252.00018000000003]","[1605.0009599999998, 982.00032]","[264.00006, 272.00070000000005]",2025-09-03 16:41:26.377000-04:00,16
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932086506_area_451_144.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932086506_area_451_144.jpg,"[1920, 1080]",1.7777777777777777,451.0,"[1631.9529603072, 648.01296]","[(1089.00096, 217.00008), (1771.00032, 210.9996)]","[1072.0012800000002, 1753.00032]","[193.00032, 201.99942]","[1106.00064, 1789.00032]","[240.99984, 219.99978]",2025-09-03 16:41:26.506000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932086613_area_451_145.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932086613_area_451_145.jpg,"[1920, 1080]",1.7777777777777777,451.0,[1008.00288],"[(1228.99968, 179.00028)]",[1210.99968],[165.00024],[1246.99968],[193.00032000000002],2025-09-03 16:41:26.613000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932086725_area_442_146.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932086725_area_442_146.jpg,"[1920, 1080]",1.7777777777777777,442.0,[1518.0009596928003],"[(1350.0, 146.49983999999998)]",[1327.00032],[129.9996],[1372.99968],[163.00007999999997],2025-09-03 16:41:26.725000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932086839_area_417_147.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932086839_area_417_147.jpg,"[1920, 1080]",1.7777777777777777,417.0,[920.0111196672001],"[(1531.00032, 114.99948)]",[1508.0006400000002],[104.99922000000001],[1554.0],[124.99974],2025-09-03 16:41:26.839000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932086948_area_635_148.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932086948_area_635_148.jpg,"[1920, 1080]",1.7777777777777777,635.0,[2359.9848400128],"[(1686.4992, 92.99987999999999)]",[1656.99936],[72.9999],[1715.99904],[112.99985999999998],2025-09-03 16:41:26.948000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932087064_area_782_149.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932087064_area_782_149.jpg,"[1920, 1080]",1.7777777777777777,782.0,[3060.0532802303997],"[(1840.99968, 26.49996)]",[1806.9993599999998],[3.9997800000000012],[1875.0],[49.00014],2025-09-03 16:41:27.064000-04:00,16
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932439153_area_204_157.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932439153_area_204_157.jpg,"[1920, 1080]",1.7777777777777777,204.0,"[203.9941200384, 395.9963997696]","[(1427.5008, 51.999840000000006), (1797.00096, 694.0004399999999)]","[1419.00096, 1786.0012800000002]","[45.999900000000004, 685.0002599999999]","[1436.00064, 1808.00064]","[57.99978000000001, 703.0006199999999]",2025-09-03 16:47:19.153000-04:00,16
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932575064_area_758_181.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932575064_area_758_181.jpg,"[1920, 1080]",1.7777777777777777,758.0,"[962.0053599744002, 1239.9929597952002]","[(1042.5004800000002, 683.99964), (1899.99936, 770.50008)]","[1024.00032, 1879.9996800000001]","[670.99968, 754.99992]","[1061.0006400000002, 1919.99904]","[696.9996, 786.0002400000001]",2025-09-03 16:49:35.064000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932608988_area_491_191.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932608988_area_491_191.jpg,"[1920, 1080]",1.7777777777777777,491.0,[925.0020799488],"[(1206.4992, 381.50028000000003)]",[1187.99904],[369.00036000000006],[1224.99936],[394.0002],2025-09-03 16:50:08.988000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932701823_area_379_203.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932701823_area_379_203.jpg,"[1920, 1080]",1.7777777777777777,379.0,[630.0068398848],"[(1826.49984, 220.00032)]",[1809.0],[211.00014],[1843.99968],[229.0005],2025-09-03 16:51:41.823000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932701934_area_385_204.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932701934_area_385_204.jpg,"[1920, 1080]",1.7777777777777777,385.0,[804.9814401023999],"[(1664.49984, 206.50032000000002)]",[1647.0],[195.00048],[1681.99968],[218.00016000000002],2025-09-03 16:51:41.934000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932702045_area_579_205.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932702045_area_579_205.jpg,"[1920, 1080]",1.7777777777777777,579.0,[1330.0056797184],"[(1455.99936, 166.50036)]",[1436.99904],[149.00058],[1474.9996800000001],[184.00014],2025-09-03 16:51:42.045000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932702156_area_392_206.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932702156_area_392_206.jpg,"[1920, 1080]",1.7777777777777777,392.0,[760.0325603328001],"[(1300.99968, 156.9996)]",[1281.9993599999998],[146.99934],[1320.0],[166.99985999999998],2025-09-03 16:51:42.156000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932702264_area_452_207.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932702264_area_452_207.jpg,"[1920, 1080]",1.7777777777777777,452.0,[1049.9987999232],"[(1150.50048, 150.00012)]",[1133.00064],[135.0],[1168.0003199999999],[165.00024000000002],2025-09-03 16:51:42.264000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932702377_area_465_208.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932702377_area_465_208.jpg,"[1920, 1080]",1.7777777777777777,465.0,[909.9888800256],"[(958.50048, 110.00016)]",[941.0006400000001],[97.00019999999999],[976.00032],[123.00012],2025-09-03 16:51:42.377000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932702803_area_492_212.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932702803_area_492_212.jpg,"[1920, 1080]",1.7777777777777777,492.0,[1116.0003598848],"[(396.4992, 120.99996)]",[380.99904],[103.00014],[411.99935999999997],[138.99978],2025-09-03 16:51:42.803000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\labels\detect_1756932702910_area_328_213.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\train\images\detect_1756932702910_area_328_213.jpg,"[1920, 1080]",1.7777777777777777,328.0,[570.0132],"[(280.99968, 134.49996)]",[265.99968],[124.99973999999999],[295.99968],[144.00018],2025-09-03 16:51:42.910000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\labels\detect_1756932722314_area_124_218.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\images\detect_1756932722314_area_124_218.jpg,"[1920, 1080]",1.7777777777777777,124.0,[195.0063600384],"[(1547.5008, 492.50052)]",[1541.00064],[485.00046],[1554.00096],[500.00058],2025-09-03 16:52:02.314000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\labels\detect_1756932722421_area_138_219.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\images\detect_1756932722421_area_138_219.jpg,"[1920, 1080]",1.7777777777777777,138.0,[204.00336],"[(1546.9996800000001, 491.50044)]",[1540.9996800000001],[483.00030000000004],[1552.9996800000001],[500.00058],2025-09-03 16:52:02.421000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\labels\detect_1756932722525_area_153_220.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\images\detect_1756932722525_area_153_220.jpg,"[1920, 1080]",1.7777777777777777,153.0,[228.00528000000003],"[(1546.9996800000001, 490.50036)]",[1540.9996800000001],[481.00014],[1552.9996800000001],[500.00058],2025-09-03 16:52:02.525000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\labels\detect_1756932722638_area_132_221.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\images\detect_1756932722638_area_132_221.jpg,"[1920, 1080]",1.7777777777777777,132.0,[221.00908008960002],"[(1547.5008, 491.50044)]",[1541.00064],[483.00030000000004],[1554.00096],[500.00058],2025-09-03 16:52:02.638000-04:00,16
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\labels\detect_1756932722743_area_143_222.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\images\detect_1756932722743_area_143_222.jpg,"[1920, 1080]",1.7777777777777777,143.0,[216.00432],"[(1546.9996800000001, 490.00032)]",[1540.9996800000001],[481.00014],[1552.9996800000001],[499.0005],2025-09-03 16:52:02.743000-04:00,16
bird,2,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\labels\detect_1756933327183_area_215_411.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\images\detect_1756933327183_area_215_411.jpg,"[1920, 1080]",1.7777777777777777,215.0,"[390.9872001024, 363.9905600256]","[(1568.49984, 480.49956), (1590.0, 495.49967999999996)]","[1560.0, 1576.00032]","[468.99971999999997, 488.99969999999996]","[1576.99968, 1603.99968]","[491.9994, 501.99965999999995]",2025-09-03 17:02:07.183000-04:00,17
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\labels\detect_1756933327283_area_208_412.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\images\detect_1756933327283_area_208_412.jpg,"[1920, 1080]",1.7777777777777777,208.0,[574.9883200512],"[(1580.4998400000002, 481.49964)]",[1569.0000000000002],[468.99972],[1591.9996800000001],[493.99956],2025-09-03 17:02:07.283000-04:00,17
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\labels\detect_1756933327407_area_522_414.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\images\detect_1756933327407_area_522_414.jpg,"[1920, 1080]",1.7777777777777777,522.0,[1320.0084],"[(1606.9996800000001, 492.99948)]",[1591.9996800000001],[470.99934],[1621.9996800000001],[514.99962],2025-09-03 17:02:07.407000-04:00,17
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\labels\detect_1756933328030_area_265_424.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\images\detect_1756933328030_area_265_424.jpg,"[1920, 1080]",1.7777777777777777,265.0,[540.00432],"[(1814.9990400000002, 772.50024)]",[1796.9990400000002],[765.00018],[1832.9990400000002],[780.0002999999999],2025-09-03 17:02:08.030000-04:00,17
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\labels\detect_1756933328214_area_238_425.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\images\detect_1756933328214_area_238_425.jpg,"[1920, 1080]",1.7777777777777777,238.0,[377.9876399616],"[(1882.5004800000002, 925.9995600000001)]",[1869.00096],[918.9995400000001],[1896.0000000000002],[932.99958],2025-09-03 17:02:08.214000-04:00,17
bird,1,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\labels\detect_1756933328315_area_246_426.txt,C:\Users\anamk\projects\dataSets\sandbox_copy\og_sandbox\yolo_bird_data\val\images\detect_1756933328315_area_246_426.jpg,"[1920, 1080]",1.7777777777777777,246.0,[527.9793601535999],"[(1909.00032, 1026.0)]",[1898.0006400000002],[1014.00012],[1920.0],[1037.99988],2025-09-03 17:02:08.315000-04:00,17
